Station_ID,OGdate,Date,WeekByMonth,Week ,DataQuality1,MaxWindgust,WindVelocityMean,DataQuality2,Precip,PrecipForm,SunlightDuration,SnowDepth,MeanCloudCover,MeanVP,MeanP,MeanT,MeanRH,MaxT,MinT,MinTat5cm
1691,20020705,2002-07-05,1900-01-27,2002-27,10,8.9,2.8,10,0.1,6,3.8,0,7,13.3,994.8,16.2,74,22.2,9.2,7.4
1691,20020706,2002-07-06,1900-01-27,2002-27,10,6.4,1.5,10,0,6,4.4,0,5.7,14.4,993.9,16.3,79,21,13,12.1
1691,20020707,2002-07-07,1900-01-27,2002-28,10,6.1,1.6,10,0.7,6,1.4,0,7,15.6,997.2,16.5,83,20.6,11.4,9.5
1691,20020708,2002-07-08,1900-01-28,2002-28,10,9.7,2.4,10,0,0,14.2,0,2,15.4,994.1,20.1,70,29.6,9.5,7.9
1691,20020709,2002-07-09,1900-01-28,2002-28,10,8.6,2.2,10,1.9,6,12,0,3.7,17.2,989.6,22.7,66,32.3,12.1,10.7
1691,20020710,2002-07-10,1900-01-28,2002-28,10,20.9,2.1,10,9.5,6,4.9,0,5.7,17.3,989.7,17.8,85,27.1,12.9,12.6
1691,20020711,2002-07-11,1900-01-28,2002-28,10,9.9,2.9,10,0,6,9.3,0,4,13.5,998.9,16.4,75,22.5,9.8,8.7
1691,20020712,2002-07-12,1900-01-28,2002-28,10,5.4,1.3,10,0,0,7.9,0,6,14.6,1000.7,17.3,75,23.9,9.1,7.9
1691,20020713,2002-07-13,1900-01-28,2002-28,10,10.6,2.2,10,3.8,6,3.1,0,7.7,16.3,995.5,18.4,79,24.6,12.4,11.2
1691,20020714,2002-07-14,1900-01-28,2002-29,10,8,2.7,10,6.1,6,0,0,7.7,18.7,998.8,17.6,93,18.8,15.9,15.6
1691,20020715,2002-07-15,1900-01-29,2002-29,10,9.9,3.1,10,0,6,4.1,0,7,17.2,999.3,19.3,78,22.8,16.7,14.2
1691,20020716,2002-07-16,1900-01-29,2002-29,10,10.5,3.6,10,12.2,6,4.9,0,7.3,16.4,994.1,19.1,74,22.6,16,15.3
1691,20020717,2002-07-17,1900-01-29,2002-29,10,10.4,3.8,10,36.7,6,0,0,8,16.6,991,15.4,95,17,13.9,13.5
1691,20020718,2002-07-18,1900-01-29,2002-29,10,12.5,5.3,10,0.1,6,0,0,7.7,14.3,992.3,13.7,91,14.3,12.7,12.4
1691,20020719,2002-07-19,1900-01-29,2002-29,10,8.1,2.5,10,0.5,6,0,0,7.7,13.5,996.8,13.5,87,15.1,11.7,11.1
1691,20020720,2002-07-20,1900-01-29,2002-29,10,7.9,1.7,10,0.2,6,10.9,0,3.7,14,996.1,17.2,74,24.1,10.7,9
1691,20020721,2002-07-21,1900-01-29,2002-30,10,13.5,3.1,10,8.7,6,4.1,0,7,14.2,991.8,15.1,83,20.9,11.5,10.4
1691,20020722,2002-07-22,1900-01-30,2002-30,10,13.4,4.7,10,0,6,0.7,0,7.3,12.6,996.1,14.5,77,18.3,10.7,7.9
1691,20020723,2002-07-23,1900-01-30,2002-30,10,10.3,3.4,10,0.1,6,0.9,0,7.7,13.7,992.7,16.7,73,21.2,11.5,9.7
1691,20020724,2002-07-24,1900-01-30,2002-30,10,11.4,3.4,10,1.5,6,1.3,0,7.3,15.1,990.5,16.5,80,19,12.1,10.9
1691,20020725,2002-07-25,1900-01-30,2002-30,10,10.6,2.8,10,3.8,6,2.2,0,6.7,12.7,994.5,14.8,76,19.3,10.5,8.3
1691,20020726,2002-07-26,1900-01-30,2002-30,10,5.1,1.7,10,1.5,6,0,0,8,16,996.5,14.9,94,16.3,13.1,11.7
1691,20020727,2002-07-27,1900-01-30,2002-30,10,4.8,1.2,10,0,0,11,0,2,16.1,1000.5,19,76,25.7,12.5,10.8
1691,20020728,2002-07-28,1900-01-30,2002-31,10,8.3,1.6,10,0,0,13.4,0,1.3,16,1000.5,20.1,72,28.6,11.5,10.2
1691,20020729,2002-07-29,1900-01-31,2002-31,10,9,1.7,10,0,0,14,0,1.3,17.5,998.3,21.8,70,30.5,12.1,10.6
1691,20020730,2002-07-30,1900-01-31,2002-31,10,9.6,1.9,10,0,0,10.3,0,3.7,18.6,992.4,23,70,32,15.2,13.8
1691,20020731,2002-07-31,1900-01-31,2002-31,10,6.9,1.2,10,0,6,6.4,0,2.3,19.4,988,21.9,76,30.5,14.3,13.1
1691,20020801,2002-08-01,1900-01-31,2002-31,10,9.6,2.4,10,8.3,6,0.4,0,7.3,19.7,989.4,18.9,90,22.1,16.5,15.3
1691,20020802,2002-08-02,1900-01-31,2002-31,10,6.6,2,10,0,0,9.5,0,4,15.2,994.3,19.5,69,25.6,14.9,13.2
1691,20020803,2002-08-03,1900-01-31,2002-31,10,7.3,2.4,10,0.8,6,4.2,0,7,15.7,994.4,19.8,71,27.1,12.5,11
1691,20020804,2002-08-04,1900-01-31,2002-32,10,8.1,2.1,10,1.6,6,6.6,0,6,16.8,993,19.3,77,25.5,15.6,15
1691,20020805,2002-08-05,1900-02-01,2002-32,10,9.8,1.9,10,4.6,6,4.1,0,6.3,16.2,992.6,17.7,81,22.5,12.2,11.1
1691,20020806,2002-08-06,1900-02-01,2002-32,10,5.6,1,10,0,0,6.8,0,5.7,14.5,992.4,16.7,79,23.4,10.2,9.2
1691,20020807,2002-08-07,1900-02-01,2002-32,10,10,1.4,10,5,6,0,0,7.7,16.7,994.7,16.8,89,20.7,13.2,12.2
1691,20020808,2002-08-08,1900-02-01,2002-32,10,4.4,1.5,10,7.6,6,0,0,7.7,17.5,993.3,16.3,94,17.8,13.7,12.3
1691,20020809,2002-08-09,1900-02-01,2002-32,10,6.2,2.3,10,0,0,7.2,0,5.7,16.2,987.6,18,80,24.7,12.2,10.6
1691,20020810,2002-08-10,1900-02-01,2002-32,10,6.8,1.2,10,14.2,6,0.4,0,6.7,17.1,984.1,16.1,93,19.9,12.9,12
1691,20020811,2002-08-11,1900-02-01,2002-33,10,5.6,2.1,10,3,6,0.1,0,7.3,18.8,983.8,18.1,90,21.1,15.1,15.1
1691,20020812,2002-08-12,1900-02-02,2002-33,10,11.6,4.9,10,0.2,6,0.4,0,7.7,16.3,986.6,17.5,82,20.3,15.4,14.7
1691,20020813,2002-08-13,1900-02-02,2002-33,10,12.9,4.7,10,0.1,6,3.5,0,7.3,15,996.2,17.7,75,22,14.6,11.7
1691,20020814,2002-08-14,1900-02-02,2002-33,10,6.6,1.6,10,0,0,1,0,7.7,16.6,999.9,18,81,22.6,13.6,11.3
1691,20020815,2002-08-15,1900-02-02,2002-33,10,7.7,1.3,10,0,0,12.3,0,1.7,15.9,998.9,18.6,77,25.6,12.1,10.4
1691,20020816,2002-08-16,1900-02-02,2002-33,10,6,1.3,10,0,6,12.2,0,2.7,15.8,999.1,19,75,26.9,11.1,9.5
1691,20020817,2002-08-17,1900-02-02,2002-33,10,7.9,1.1,10,0,0,7.3,0,4,17.9,997.8,19.3,81,27.6,12.1,10.4
1691,20020818,2002-08-18,1900-02-02,2002-34,10,9.8,2.7,10,0,0,10.2,0,3.7,17.7,995.6,21.1,74,29,13.8,12.6
1691,20020819,2002-08-19,1900-02-03,2002-34,10,7.5,2.1,10,0,0,11.4,0,4.3,17.8,995.9,22.2,70,30.3,14.4,12.7
1691,20020820,2002-08-20,1900-02-03,2002-34,10,13.5,1.7,10,4.4,6,10.2,0,3.7,18.4,994.4,22.3,72,31.5,14.6,13
1691,20020821,2002-08-21,1900-02-03,2002-34,10,9.6,2.7,10,0,0,7.7,0,5,17.9,993.6,19.5,80,24.9,14.4,13
1691,20020822,2002-08-22,1900-02-03,2002-34,10,6,1.2,10,0,6,7,0,5.3,16.5,996.3,18.4,80,23.9,12.7,11.3
1691,20020823,2002-08-23,1900-02-03,2002-34,10,6.2,1.3,10,1.1,6,2.3,0,7,18.8,997.4,18.6,88,24.1,14.5,13.5
1691,20020824,2002-08-24,1900-02-03,2002-34,10,5.6,1.1,10,0,6,5.6,0,7,18.8,997.9,20.1,82,27,15.6,14
1691,20020825,2002-08-25,1900-02-03,2002-35,10,6.4,1.9,10,0,0,5,0,7.7,15.8,1001.7,18,78,23.1,14,12.8
1691,20020826,2002-08-26,1900-02-04,2002-35,10,9.7,2.3,10,0,0,10.4,0,4.3,17.7,998.3,20.7,74,28.3,13.9,12.5
1691,20020827,2002-08-27,1900-02-04,2002-35,10,6.6,1.2,10,1,6,10.2,0,4.3,18,992.7,21,75,28.9,13.5,12.1
1691,20020828,2002-08-28,1900-02-04,2002-35,10,8.9,1.8,10,0.5,6,7.8,0,5,19.3,993.6,20.5,81,27.2,15.8,14.3
1691,20020829,2002-08-29,1900-02-04,2002-35,10,7.7,1.9,10,0,0,6.8,0,3.7,18.2,996.7,19.9,79,25.6,15.1,13.5
1691,20020830,2002-08-30,1900-02-04,2002-35,10,5.8,0.9,10,0,0,7.7,0,4.7,17.7,998.6,19.6,80,26.3,14.5,12.9
1691,20020831,2002-08-31,1900-02-04,2002-35,10,10.7,2.8,10,0,6,3.3,0,5.7,16.2,998.8,18.5,78,24.7,13.2,11.9
1691,20020901,2002-09-01,1900-02-04,2002-36,10,9.8,3.3,10,0,0,4.2,0,5.7,12.1,1006.8,15.1,71,18.9,9.1,7.2
1691,20020902,2002-09-02,1900-02-05,2002-36,10,10.3,2.3,10,0,0,12.4,0,2,10.9,1008.5,14,71,22,6.8,4.8
1691,20020903,2002-09-03,1900-02-05,2002-36,10,12.9,3.2,10,0,6,7.1,0,4.7,11.8,999.8,13.9,76,21.7,5.2,3.6
1691,20020904,2002-09-04,1900-02-05,2002-36,10,10.1,2.4,10,0,6,6.4,0,6.3,14.6,992.9,16.9,78,24.4,10.3,8.8
1691,20020905,2002-09-05,1900-02-05,2002-36,10,7.3,1.8,10,0,6,8.1,0,4.3,14.7,994,16.8,78,22.5,10.9,8.3
1691,20020906,2002-09-06,1900-02-05,2002-36,10,9.3,1.9,10,0,6,8.2,0,5.3,13.4,995.8,15.9,76,23.3,9,7.5
1691,20020907,2002-09-07,1900-02-05,2002-36,10,7.9,2,10,4.8,6,5.2,0,6.7,12.9,994.2,16.3,72,23.1,10.9,9
1691,20020908,2002-09-08,1900-02-05,2002-37,10,8.7,2,10,0,0,11,0,3.3,15.2,993.1,18.2,75,26.4,11.1,9.4
1691,20020909,2002-09-09,1900-02-06,2002-37,10,12.6,3.3,10,0,6,11.4,0,0.7,14.6,993.2,19,70,28,10.1,8.4
1691,20020910,2002-09-10,1900-02-06,2002-37,10,8.9,2.7,10,17.9,6,0,0,8,14.8,997.6,14.2,91,16.5,13.1,11.9
1691,20020911,2002-09-11,1900-02-06,2002-37,10,4.5,1.3,10,0,0,0,0,6,16.1,1003.5,15.1,94,19.1,12.9,11.2
1691,20020912,2002-09-12,1900-02-06,2002-37,10,8.8,2.1,10,0,0,11.9,0,0.7,12,1005.7,14.2,77,20.4,8.3,6.1
1691,20020913,2002-09-13,1900-02-06,2002-37,10,7.8,1.4,10,0,0,12,0,1.3,11.3,1003.9,12.7,79,20.6,5,3.6
1691,20020914,2002-09-14,1900-02-06,2002-37,10,9.3,2.3,10,0.5,6,0.3,0,7.3,13.6,999,13.1,90,16.9,7.3,5.5
1691,20020915,2002-09-15,1900-02-06,2002-38,10,10.9,2.4,10,0,6,7.9,0,4,10.6,999.2,11.5,80,17.7,5.9,3.7
1691,20020916,2002-09-16,1900-02-07,2002-38,10,7.7,1.2,10,0,0,5.3,0,6.3,10.6,998,11.1,81,16.7,4.1,2.2
1691,20020917,2002-09-17,1900-02-07,2002-38,10,7.8,2.3,10,0.1,6,1,0,7.3,13.4,995.9,14.2,83,17.6,11.8,8.9
1691,20020918,2002-09-18,1900-02-07,2002-38,10,6.5,1.7,10,0,0,0,0,7,12.2,995.8,12.8,83,16.1,8.4,6.2
1691,20020919,2002-09-19,1900-02-07,2002-38,10,6.5,1.2,10,0,0,0.9,0,7,12.3,995.8,12.9,84,17.1,7.8,5.3
1691,20020920,2002-09-20,1900-02-07,2002-38,10,6.9,1.5,10,0,0,0.5,0,7,12.6,997.3,13.6,82,17.1,10.7,8.5
1691,20020921,2002-09-21,1900-02-07,2002-38,10,7.1,1.7,10,0,6,0.2,0,7.3,11.8,995.6,12.3,83,15.5,9.6,7.5
1691,20020922,2002-09-22,1900-02-07,2002-39,10,9.4,2.2,10,6.4,6,1.3,0,5.7,11.9,988.2,11.2,89,15.5,9.4,9.1
1691,20020923,2002-09-23,1900-02-08,2002-39,10,13,4.5,10,0,6,0,0,7,9.5,993.6,8.4,86,10.1,6.7,6.3
1691,20020924,2002-09-24,1900-02-08,2002-39,10,11.9,3.6,10,0,0,11.3,0,1.3,7.5,999.9,7.7,73,13,1.3,-1
1691,20020925,2002-09-25,1900-02-08,2002-39,10,6,1.4,10,6.2,6,2.1,0,6.7,9,995.4,6.1,93,10.8,-0.6,-2.7
1691,20020926,2002-09-26,1900-02-08,2002-39,10,6.4,1.9,10,4,6,0,0,8,11.9,993.7,11,90,12.3,9.9,8.7
1691,20020927,2002-09-27,1900-02-08,2002-39,10,9.3,2.9,10,0,6,9.5,0,4.7,8.9,1001.3,9.1,77,12.6,1.3,-0.5
1691,20020928,2002-09-28,1900-02-08,2002-39,10,5.4,1,10,0.1,6,0.5,0,7,9.3,1007.6,7.8,87,12.3,0.8,-1
1691,20020929,2002-09-29,1900-02-08,2002-40,10,4.5,1,10,0,0,0.4,0,6.3,11.5,1009,11.2,87,15.6,5.6,2.9
1691,20020930,2002-09-30,1900-02-09,2002-40,10,4.6,1,10,0.1,6,6.7,0,4.3,10,1007.4,9.3,87,17.9,3.9,1.7
1691,20021001,2002-10-01,1900-02-09,2002-40,10,5.5,1.4,10,0,0,10.4,0,3.3,9.7,1004.3,9.5,83,18.9,2,-0.5
1691,20021002,2002-10-02,1900-02-09,2002-40,10,4.7,1.7,10,1.2,6,6,0,5.7,11,1002.5,10.8,85,17.8,4,1.5
1691,20021003,2002-10-03,1900-02-09,2002-40,10,4.9,1.3,10,3.3,6,0.4,0,7.3,14.1,1000.4,12.8,95,14.5,8.3,7
1691,20021004,2002-10-04,1900-02-09,2002-40,10,10.7,3.4,10,0,6,5,0,5.3,12.2,1002.5,12.8,83,16.1,10.2,8
1691,20021005,2002-10-05,1900-02-09,2002-40,10,8.9,3.9,10,12,6,0,0,7.7,11.8,998.3,10.9,91,12.1,9.1,7.6
1691,20021006,2002-10-06,1900-02-09,2002-41,10,11.4,4.2,10,12.2,6,0,0,8,11.5,990.7,10.1,93,11.8,4.5,1.5
1691,20021007,2002-10-07,1900-02-10,2002-41,10,5.4,0.8,10,3.2,6,0.2,0,7.7,8.6,997,5.7,93,8.5,2,-0.1
1691,20021008,2002-10-08,1900-02-10,2002-41,10,6.4,1.4,10,0,0,5.3,0,3,7.4,996.2,4.8,86,10.1,-0.8,-2.9
1691,20021009,2002-10-09,1900-02-10,2002-41,10,14.1,5.3,10,0,0,1.7,0,5.3,8.8,994.7,8.1,82,11.4,3.5,1.1
1691,20021010,2002-10-10,1900-02-10,2002-41,10,13.2,5.6,10,0,0,6.6,0,5,7.6,994.2,7.2,75,11.7,4.1,1
1691,20021011,2002-10-11,1900-02-10,2002-41,10,17.4,5.3,10,0,0,9.5,0,2,5.9,996.5,5.3,67,9.6,1.6,-1.8
1691,20021012,2002-10-12,1900-02-10,2002-41,10,10.5,4.4,10,0.1,6,0.1,0,7.3,6.1,994.7,3.6,77,5.3,1.4,-2
1691,20021013,2002-10-13,1900-02-10,2002-42,10,8.4,4.3,10,0.1,6,0,0,8,6.9,993.9,3.6,87,4.6,3,2.7
1691,20021014,2002-10-14,1900-02-11,2002-42,10,13.4,5.1,10,0.4,6,1,0,7,8.9,988.2,8.4,81,14.5,3.2,3.2
1691,20021015,2002-10-15,1900-02-11,2002-42,10,10.7,3.3,10,1.2,6,0.1,0,7.3,11.2,989.1,10.8,86,13,8.2,7.4
1691,20021016,2002-10-16,1900-02-11,2002-42,10,10.6,3.4,10,5.7,6,0.3,0,7.3,13.1,981.7,13,87,14.8,10.7,7.9
1691,20021017,2002-10-17,1900-02-11,2002-42,10,13.8,4.3,10,1.5,6,1.3,0,7,10.6,978.7,10.3,84,13.2,6.3,5
1691,20021018,2002-10-18,1900-02-11,2002-42,10,11.3,3.9,10,5.2,6,2.7,0,7,8.4,985.5,7.2,83,10.3,4.2,1.8
1691,20021019,2002-10-19,1900-02-11,2002-42,10,11.8,3.5,10,0,6,4.1,0,6.3,7.8,993.8,6.3,82,9.7,3,1.6
1691,20021020,2002-10-20,1900-02-11,2002-43,10,6.8,2.6,10,0.8,6,4.1,0,4.7,7,997.6,4.5,83,9.7,0.2,-2
1691,20021021,2002-10-21,1900-02-12,2002-43,10,10.4,4.8,10,3.1,6,0,0,8,10,983.2,8.2,89,13.4,4.7,4
1691,20021022,2002-10-22,1900-02-12,2002-43,10,10.4,3.7,10,5.1,6,1.1,0,7.3,13.2,975.1,12.9,89,15.5,9.6,6.5
1691,20021023,2002-10-23,1900-02-12,2002-43,10,16.4,6.6,10,2.3,6,1.5,0,7,10.9,976.1,11,82,14.4,5.6,4
1691,20021024,2002-10-24,1900-02-12,2002-43,10,10.6,4.6,10,0,0,6.6,0,3.7,7.3,990.1,6.3,77,11.4,3.3,-0.3
1691,20021025,2002-10-25,1900-02-12,2002-43,10,13.8,5.4,10,5.3,6,0,0,7.3,10.4,981.9,9.2,88,12.3,4.3,2.1
1691,20021026,2002-10-26,1900-02-12,2002-43,10,21.2,8.2,10,3.4,6,3.3,0,6.3,8.8,987,10.6,69,12.8,7,5.1
1691,20021027,2002-10-27,1900-02-12,2002-44,10,29.1,9.5,10,11.3,6,1.1,0,7.7,10.2,984.6,10.4,81,15.1,8.1,6.6
1691,20021028,2002-10-28,1900-02-13,2002-44,10,24.6,8.1,10,0.4,6,3.9,0,5.7,8,1001.8,8.1,74,10.6,5.2,3.3
1691,20021029,2002-10-29,1900-02-13,2002-44,10,10.7,2.8,10,1.8,6,2.9,0,7,7.9,1000.9,6.7,81,9.8,2.9,0.3
1691,20021030,2002-10-30,1900-02-13,2002-44,10,5.2,1.7,10,0,0,5.9,0,6.3,8.6,994.7,7.2,85,11.1,3.1,1.3
1691,20021031,2002-10-31,1900-02-13,2002-44,10,4.4,0.6,10,0,0,0,0,5.3,7.6,998.6,3.9,94,8,0,-2
1691,20021101,2002-11-01,1900-02-13,2002-44,10,6.4,2,10,8.2,6,0,0,8,9.4,997.7,6.2,97,11.3,-0.1,-1.4
1691,20021102,2002-11-02,1900-02-13,2002-44,10,12.3,4.2,10,5.9,6,0,0,8,11.2,992.2,9.2,95,12.7,5.7,5.4
1691,20021103,2002-11-03,1900-02-13,2002-45,10,12.3,5.4,10,9.4,6,0,0,8,8.6,988.2,5.5,94,6.9,4.3,4
1691,20021104,2002-11-04,1900-02-14,2002-45,10,9.8,2.2,10,5.5,6,0.1,0,8,9.3,992.7,6.4,96,9.2,2.3,2.2
1691,20021105,2002-11-05,1900-02-14,2002-45,10,9.4,4.3,10,0,0,5.2,0,4,5.5,1004.5,1.3,81,4.2,-1.9,-4
1691,20021106,2002-11-06,1900-02-14,2002-45,10,8.4,4,10,0,0,0,0,7.3,5.9,1001.2,1.5,87,3.4,-0.9,-2.6
1691,20021107,2002-11-07,1900-02-14,2002-45,10,6.7,2.3,10,7.7,8,0,0,7.7,6.4,989,1.6,93,5.1,-0.4,-2.4
1691,20021108,2002-11-08,1900-02-14,2002-45,10,12.6,5.3,10,15.1,6,0.6,0,8,7.6,989.4,5.4,85,7.7,3.1,2.6
1691,20021109,2002-11-09,1900-02-14,2002-45,10,16.2,7.1,10,0.3,6,1,0,7,7.8,976.3,5.9,83,8,2.5,1.2
1691,20021110,2002-11-10,1900-02-14,2002-46,10,8.1,2.8,10,8.6,6,1.5,0,7,7.2,988.4,4.5,85,7.9,2.7,1
1691,20021111,2002-11-11,1900-02-15,2002-46,10,12.2,3.3,10,2.7,6,1.5,0,7,9.1,981.9,7,91,10.6,4.3,3.9
1691,20021112,2002-11-12,1900-02-15,2002-46,10,9.1,3.8,10,0,6,2.4,0,6,9.3,989.2,8.2,85,10.5,5.1,2.2
1691,20021113,2002-11-13,1900-02-15,2002-46,10,10.4,4.8,10,0.5,6,0.3,0,6.7,9.3,979.8,9.4,79,11.1,5.5,2.5
1691,20021114,2002-11-14,1900-02-15,2002-46,10,8.2,3.9,10,0.4,6,0.5,0,7.7,9.3,973.9,8.1,86,10.9,5.1,2
1691,20021115,2002-11-15,1900-02-15,2002-46,10,6.5,2.1,10,0.9,6,0,0,7.7,9.7,975.7,7.4,95,8.9,5.1,3.5
1691,20021116,2002-11-16,1900-02-15,2002-46,10,6.8,1.1,10,6.5,6,0.1,0,8,10.5,976.8,8,97,10,6.4,5.6
1691,20021117,2002-11-17,1900-02-15,2002-47,10,12,4.1,10,0,6,0,0,5.7,9.7,987.1,8.1,90,10.4,4.7,1.5
1691,20021118,2002-11-18,1900-02-16,2002-47,10,6,1.6,10,0,0,7.8,0,2,8.3,994.3,5.2,93,10.7,1.6,-1
1691,20021119,2002-11-19,1900-02-16,2002-47,10,7.3,2.2,10,0,6,0,0,8,8.2,992.2,5.3,91,7.3,3.4,2.6
1691,20021120,2002-11-20,1900-02-16,2002-47,10,8.8,3.8,10,0,0,0,0,7,7,993,3.2,91,4.5,1,-1.1
1691,20021121,2002-11-21,1900-02-16,2002-47,10,9,4.2,10,0,6,1.1,0,7.3,7.7,982.1,4.4,92,8,2.2,0.7
1691,20021122,2002-11-22,1900-02-16,2002-47,10,4.2,0.7,10,1.8,6,0.4,0,8,8.6,980.3,5,98,6.7,2.5,1.2
1691,20021123,2002-11-23,1900-02-16,2002-47,10,6.7,2.2,10,0,0,2.4,0,4.7,8.5,988.3,5.6,93,9.6,2.7,0.5
1691,20021124,2002-11-24,1900-02-16,2002-48,10,6.2,1.8,10,0,6,0,0,7,8.6,990,6,92,9,2.6,1.2
1691,20021125,2002-11-25,1900-02-17,2002-48,10,9,2,10,0,6,0.3,0,6.7,8.3,985.2,5.8,90,9.6,2.5,0.8
1691,20021126,2002-11-26,1900-02-17,2002-48,10,8.6,2.7,10,0,6,0,0,7.3,9.4,992.6,8,87,9.7,3.7,1.7
1691,20021127,2002-11-27,1900-02-17,2002-48,10,10.5,3.6,10,0,0,1,0,7,8.1,998.5,5.1,93,8.8,0.8,-0.9
1691,20021128,2002-11-28,1900-02-17,2002-48,10,9.4,4.3,10,0,6,2.1,0,7,9.6,993.1,8.7,86,11.6,7.2,5.4
1691,20021129,2002-11-29,1900-02-17,2002-48,10,5.1,1.1,10,19.8,6,0,0,8,10.6,993.2,8.3,97,9,7.6,7.2
1691,20021130,2002-11-30,1900-02-17,2002-48,10,9,3,10,1.9,6,0,0,8,9.9,996.7,7.3,96,7.8,6.5,5.8
1691,20021201,2002-12-01,1900-02-17,2002-49,10,8.9,3.4,10,4.2,6,0.6,0,6.3,8.4,992.6,6,89,7.9,4.6,2.9
1691,20021202,2002-12-02,1900-02-18,2002-49,10,8.6,3.3,10,0.1,6,0.5,0,7.3,8,983.6,5.7,87,7.9,4.1,3.7
1691,20021203,2002-12-03,1900-02-18,2002-49,10,7.6,2.4,10,0,6,0.5,0,7.7,8,991.9,5.7,87,7.2,4.6,4
1691,20021204,2002-12-04,1900-02-18,2002-49,10,4.3,1.7,10,2,6,0,0,8,8.1,995.6,5,92,5.8,4.6,4.3
1691,20021205,2002-12-05,1900-02-18,2002-49,10,5.7,2.1,10,0.2,8,0,0,8,7.6,1000.2,4.2,92,5.5,2.1,2
1691,20021206,2002-12-06,1900-02-18,2002-49,10,8.3,3.2,10,0,7,0,0,8,5.3,1006.8,0.4,84,2.1,-0.6,-0.3
1691,20021207,2002-12-07,1900-02-18,2002-49,10,11.9,5.3,10,0,7,0,0,8,4.2,1007.2,-2.9,83,0.2,-5.8,-4.9
1691,20021208,2002-12-08,1900-02-18,2002-50,10,14.5,5.6,10,0,7,7.1,0,2.3,3.1,1010,-4.7,71,-1.3,-8.2,-9.2
1691,20021209,2002-12-09,1900-02-19,2002-50,10,11.3,4.4,10,0,7,2.3,0,4,2.5,1010.8,-8.1,76,-6.6,-9.7,-11.9
1691,20021210,2002-12-10,1900-02-19,2002-50,10,10.1,3.6,10,0,0,7,0,0,2.4,1008,-8.3,75,-4.6,-10.6,-13.3
1691,20021211,2002-12-11,1900-02-19,2002-50,10,10.8,3.1,10,0,0,6.6,0,0.3,2.5,1007.6,-8.4,77,-4.5,-11.8,-14.1
1691,20021212,2002-12-12,1900-02-19,2002-50,10,8.7,3.8,10,0,0,6.7,0,1.7,2.8,1003.8,-7,79,-3.2,-10.5,-13.3
1691,20021213,2002-12-13,1900-02-19,2002-50,10,8,3,10,0,7,0.9,0,5.3,3.6,1004.2,-5,85,-1.9,-9.6,-11.5
1691,20021214,2002-12-14,1900-02-19,2002-50,10,8.4,4.6,10,0,6,0,0,7.7,4.7,1002.1,-2,89,-0.7,-3.1,-2.9
1691,20021215,2002-12-15,1900-02-19,2002-51,10,10.1,5.2,10,1.6,6,0,0,8,4.5,997.1,-2.2,86,-1.1,-3.1,-2.9
1691,20021216,2002-12-16,1900-02-20,2002-51,10,8.1,3.8,10,3.2,6,0,0,8,6.7,991.8,2.2,93,4.8,-1.2,-1.5
1691,20021217,2002-12-17,1900-02-20,2002-51,10,7.2,3.2,10,0.3,8,0,0,8,6.2,997.9,0.8,95,3.8,-0.3,-0.6
1691,20021218,2002-12-18,1900-02-20,2002-51,10,5.5,2.1,10,0.1,7,2.4,0,7.7,5.2,1008.4,-0.2,86,1.5,-1.8,-3.4
1691,20021219,2002-12-19,1900-02-20,2002-51,10,7.8,2.1,10,0,7,0.7,0,5.7,5.4,1009.7,-0.3,90,2.1,-2.4,-4
1691,20021220,2002-12-20,1900-02-20,2002-51,10,6,2.6,10,0,0,0,0,6,5,999.4,-1.4,90,0.8,-4.7,-8
1691,20021221,2002-12-21,1900-02-20,2002-51,10,4.9,1,10,0,7,0,0,6.3,5.8,997,0.1,94,1.6,-3.7,-6
1691,20021222,2002-12-22,1900-02-20,2002-52,10,15.3,6.1,10,22.1,8,0,0,8,6,990.5,0.4,95,2.3,-1.6,-2.1
1691,20021223,2002-12-23,1900-02-21,2002-52,10,11.9,4.7,10,1.2,6,0,0,8,6,994.7,0.6,94,1.4,0.1,-0.1
1691,20021224,2002-12-24,1900-02-21,2002-52,10,13.5,7.1,10,2.9,6,0,0,8,6.2,994.4,1.3,93,2.6,0.4,0
1691,20021225,2002-12-25,1900-02-21,2002-52,10,8.2,4,10,0,6,0,0,8,7.5,996.3,3.6,94,5.2,2.2,1.3
1691,20021226,2002-12-26,1900-02-21,2002-52,10,10.9,4.3,10,1.8,6,0.1,0,7,7.2,990.3,3.5,92,5.9,1.6,0.6
1691,20021227,2002-12-27,1900-02-21,2002-52,10,8,3.8,10,0.3,6,0,0,7,9,980.5,6.5,92,8.3,5,3.3
1691,20021228,2002-12-28,1900-02-21,2002-52,10,6.8,2.5,10,0.7,6,0,0,7.3,9,978.4,7,90,8.1,5.9,4
1691,20021229,2002-12-29,1900-02-21,2002-52,10,11.8,3.9,10,18.6,6,1.5,0,7.3,8.4,983.1,6,90,7.3,5,3.5
1691,20021230,2002-12-30,1900-02-22,2002-52,10,10.4,2.2,10,33.4,8,0,0,8,7.9,977.4,3.7,98,5.1,0.1,-0.1
1691,20021231,2002-12-31,1900-02-22,2002-52,10,12.3,5.2,10,0,7,3.7,8,6,4.1,992.3,-3.3,83,0.1,-6.4,-9
1691,20030101,2003-01-01,1900-01-01,2003-1,10,12.1,4.7,10,8,8,0,6,8,5.7,985.3,0,89,8.2,-5,-5
